movieId,title,runtime,countries,year,plot
50740,Seven Up!,39,[UK],1964,A group of seven-year-old British children from widely ranging backgrounds are interviewed about a range of subjects. Director Michael Apted plans to reinterview them at seven-year ...
50742,7 Plus Seven,52,[UK],1970,Director Michael Apted revisits the same group of British-born children after a seven-year wait. The subjects are interviewed as to the changes that have occurred in their lives during the ...
50792,Catch and Release,124,[USA],2006,A woman struggles to accept the death of her fiancé and the secrets he kept from her as she rebuilds her life.
50794,Smokin' Aces,108,"[UK, France, USA]",2006,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing."
50798,Epic Movie,86,[USA],2007,"A comedic satire of films that are large in scope, reputation and popularity"
50802,Because I Said So,102,[USA],2007,A meddling mother tries to set her daughter up with the right man so her kid won't follow in her footsteps.
50804,Hannibal Rising,121,"[UK, Czech Republic, France, Italy]",2007,"After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death."
50806,Norbit,102,[USA],2007,"A mild-mannered guy, who is engaged to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her."
50842,"Boss of It All, The (Direktøren for det hele)",99,"[Denmark, Sweden, France, Italy, Germany, Iceland]",2006,An IT company hires an actor to serve as the company's president in order to help the business get sold to a cranky Icelander.
50851,Cocaine Cowboys,118,[USA],2006,"In the 1980s, ruthless Colombian cocaine barons invaded Miami with a brand of violence unseen in this country since Prohibition-era Chicago - and it put the city on the map. Cocaine ..."
50872,Ratatouille,111,[USA],2007,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.
50912,"Paris, I Love You (Paris, je t'aime)",120,"[France, Liechtenstein, Switzerland, Germany]",2006,"Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened."
50923,"Astronaut Farmer, The",104,[USA],2006,"A NASA astronaut (Thornton), forced to retire years earlier so he could save his family farm, has never given up his dream of space travel and looks to build his own rocket, despite the government's threats to stop him."
50954,It's a Boy Girl Thing,95,"[USA, UK, Canada]",2006,"Sworn enemies find themselves in each other's bodies, and use this to ruin each other's lives."
51044,Magical Mystery Tour,55,[UK],1967,The Beatles charter a special bus for a surreal mystery tour.
51077,Ghost Rider,114,"[USA, Australia]",2007,"Stunt motorcyclist Johnny Blaze gives up his soul to become a hellblazing vigilante, to fight against power hungry Blackheart, the son of the devil himself."
51080,Breach,110,[USA],2007,"FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union."
51084,Music and Lyrics,96,[USA],2007,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words."
51086,"Number 23, The",101,"[USA, Germany]",2007,"Walter Sparrow becomes obsessed with a novel that he believes was written about him. As his obsession increases, more and more similarities seem to arise."
51088,Reno 911!: Miami,84,[USA],2007,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.
51091,Black Snake Moan,116,[USA],2006,"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it."
51094,Gray Matters,96,[USA],2006,"They finish each other's sentences, dance like Fred and Ginger, and share the same downtown loft--the perfect couple? Not exactly. Gray and Sam, are a sister and brother so compatible and inseparable that people actually assume they are dating. Mortified, they both agree they must branch out and start searching for love. He'll look for a guy for her and she'll look for a gal for him."
51127,loudQUIETloud: A Film About the Pixies,85,[USA],2006,"loudQUIETloud is the story of this unforseen plot twist. A deeply compelling portrait of four band members and their difficult, tense, and ultimately triumphant return."
51174,Factory Girl,90,[USA],2006,"Based on the rise and fall of socialite Edie Sedgwick, concentrating on her relationships with Andy Warhol and a folk singer."
51207,Street Trash,91,[USA],1987,"A liquor store owner sells alcoholic beverages to homeless people, unaware of what the bottles actually contain - toxic brew."
51255,Hot Fuzz,121,"[UK, France, USA]",2007,"Exceptional London cop Nicholas Angel is involuntarily transferred to a quaint English village and paired with a witless new partner. While on the beat, Nicholas suspects a sinister conspiracy is afoot with the residents."
51277,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer)",115,[Hong Kong],1978,"The anti-Ching patriots, under the guidance of Ho Kuang-han, have secretly set up their base in Canton, disguised as school masters. During a brutal Manchu attack, Lui manages to escape and..."
51304,Karla,99,[USA],2006,"Based on real events, Paul Bernardo and his wife, Karla Homolka, kidnap, sexually abuse, and murder three young girls."
51357,Citizen X,105,"[USA, Hungary]",1995,"Based on the true story of a Russian serial killer who, over many years, claimed over 50 victims, mostly under the age of 17. In what was then a Communist state, the police investigations ..."
51372,"""Great Performances"" Cats",null,null,null,null
51380,"Canterbury Tales, The (I racconti di Canterbury)",112,"[Italy, France]",1972,"Pasolini's artistic, sometimes violent, always vividly cinematic retelling of some of Chaucer's most erotic tales."
51412,Next,96,[USA],2007,A Las Vegas magician who can see into the future is pursued by FBI agents seeking to use his abilities to prevent a nuclear terrorist attack.
51418,Breaking and Entering,120,"[UK, USA]",2006,A landscape architect's dealings with a young thief cause him to re-evaluate his life.
51471,Amazing Grace,118,"[UK, USA]",2006,"The idealist William Wilberforce maneuvers his way through Parliament, endeavoring to end the British transatlantic slave trade."
51540,Zodiac,157,[USA],2007,A San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac killer.
51575,Wild Hogs,100,[USA],2007,"A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos."
51662,300,117,[USA],2006,King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.
51698,"Last Mimzy, The",90,[USA],2007,"Two siblings begin to develop special talents after they find a mysterious box of toys. Soon the kids, their parents, and even their teacher are drawn into a strange new world and find a task ahead of them that is far more important than any of them could imagine!"
51705,Priceless (Hors de prix),106,[France],2006,"Through a set of wacky circumstances, a young gold digger mistakenly woos a mild-mannered bartender thinking he's a wealthy suitor."
51709,"Host, The (Gwoemul)",120,[South Korea],2006,A monster emerges from Seoul's Han River and focuses its attention on attacking people. One victim's loving family does what it can to rescue her from its clutches.
51773,"America, America",174,[USA],1963,"A young Anatolian Greek, entrusted with his family's fortune, loses it en route to Istanbul and dreams of going to the United States."
51834,Becoming Jane,120,"[UK, Ireland]",2007,A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.
51884,"Namesake, The",122,"[India, USA]",2006,"American-born Gogol, the son of Indian immigrants, wants to fit in among his fellow New Yorkers, despite his family's unwillingness to let go of their traditional ways."
51925,Premonition,96,[USA],2007,"Depressed housewife learns her husband was killed in a car accident the day previously, awakens the next morning to find him alive and well at home, and then awakens the next day after to a world in which he is still dead."
51927,Dead Silence,89,[USA],2007,"A young widower returns to his hometown to search for answers to his wife's murder, which may be linked to the ghost of a murdered ventriloquist."
